gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,pfam,og,name,TF,STING,cGLR
Spis_XP_022777858_1,13.21175121,1.59504136,0.861388019,0.00189659,0.008989078,Peptidase_A17/DUF5641/,,,FALSE,FALSE,FALSE
Spis_XP_022800723_1,86.96025822,-0.861866073,0.356550082,0.001899042,0.008991056,SprT-like/Zn_ribbon_SprT/,germ_cell_nuclear_acidic_peptidase,,FALSE,FALSE,FALSE
Spis_XP_022780155_1,43.24971285,-0.802485724,0.326140139,0.0018992,0.008991056,TSP_1/TSP_1/TSP_1/,hemicentin_1,,FALSE,FALSE,FALSE
Spis_XP_022789052_1,467.9878412,-0.597197702,0.227882519,0.001899133,0.008991056,,,,FALSE,FALSE,FALSE
Spis_XP_022790303_1,4377.714173,0.620100595,0.238424615,0.001898079,0.008991056,Ig_3/Ig_3/Pkinase_Tyr/,Pkinase.HG1.1:NA,,FALSE,FALSE,FALSE
Spis_XP_022785778_1,2449.264391,0.629014643,0.242549113,0.001897562,0.008991056,Pkinase/Pkinase/,Pkinase.HG50.2:EIF2AK1,,FALSE,FALSE,FALSE
Spis_XP_022785836_1,154.5383283,0.976897562,0.41913083,0.001898185,0.008991056,Astacin/TSP_1/MAM/MAM/,meprin_A_subunit_beta,,FALSE,FALSE,FALSE
Spis_XP_022792677_1,76.69606553,-0.832537969,0.341413199,0.001900112,0.00899356,Trypsin/,serine_protease_23,,FALSE,FALSE,FALSE
Spis_XP_022798400_1,1356.502566,0.584699514,0.22217696,0.00190046,0.00899356,Rhodanese/DSPc/,serine_threonine_tyrosine_interacting_like_1,,FALSE,FALSE,FALSE
Spis_XP_022781644_1,136.8297647,-0.72087246,0.286042952,0.001901136,0.008995029,,,,FALSE,FALSE,FALSE
Spis_XP_022786344_1,1166.06414,-0.665445925,0.259717402,0.001905061,0.009011868,MAPEG/,microsomal_glutathione_S_transferase_1,,FALSE,FALSE,FALSE
Spis_XP_022799310_1,5651.708951,-0.558485704,0.210329639,0.001905932,0.009014258,Aldedh/,aldehyde_dehydrogenase_7_family_member_A1,,FALSE,FALSE,FALSE
Spis_XP_022791970_1,24.77103031,1.069541279,0.474079604,0.001908604,0.00902516,TPR_12/TPR_8/CHAT/,tetratricopeptide_repeat_domain_28,,FALSE,FALSE,FALSE
Spis_XP_022777560_1,2281.802383,0.76683403,0.308619902,0.001909022,0.009025399,NACHT/,NLR_family_apoptosis_inhibitory_protein,,FALSE,FALSE,FALSE
Spis_XP_022793663_1,563.1473128,0.373787109,0.130721454,0.001911165,0.009033796,,,,FALSE,FALSE,FALSE
Spis_XP_022790526_1,1019.285071,0.552344719,0.207709999,0.001917554,0.009062257,EBF1/EBF2/EBF3/EBF4,HLH.EBF1/EBF2/EBF3/EBF4,,TRUE,FALSE,FALSE
Spis_XP_022780603_1,3446.683713,0.372824461,0.130394055,0.001919147,0.009068043,SRP68/,signal_recognition_particle_68,,FALSE,FALSE,FALSE
Spis_XP_022779251_1,4.123952458,-1.65649084,0.925673675,0.001927805,0.009105457,Collagen/Collagen/Collagen/COLFI/,Collagen.HG2.31:like:COL1A1/COL1A2/COL2A1/COL3A1/COL5A2:likeclu:26,,FALSE,FALSE,FALSE
Spis_XP_022785176_1,220.5908393,-0.535877681,0.200421043,0.001927644,0.009105457,,zf-met.NA,,TRUE,FALSE,FALSE
Spis_XP_022808438_1,44.55418843,-1.497719022,0.779677672,0.001929309,0.009110812,,,,FALSE,FALSE,FALSE
Spis_XP_022804991_1,235.3777639,0.925608754,0.391732795,0.001934476,0.009131708,,,,FALSE,FALSE,FALSE
Spis_XP_022784340_1,15980.58474,1.596941701,0.867745515,0.001934271,0.009131708,Peptidase_M10/Hemopexin/Hemopexin/,matrix_metallopeptidase_25,,FALSE,FALSE,FALSE
Spis_XP_022797023_1,20.31612377,1.530407071,0.808283,0.001938034,0.009146748,,,,FALSE,FALSE,FALSE
Spis_XP_022798253_1,1830.279423,0.61648539,0.237476527,0.001943494,0.009170759,TMEM33_Pom33/,transmembrane_protein_33,,FALSE,FALSE,FALSE
Spis_XP_022782229_1,93.97980131,-0.764914444,0.308462947,0.001943946,0.009171132,Methyltransf_31/,arsenite_methyltransferase,,FALSE,FALSE,FALSE
Spis_XP_022788103_1,797.8944219,-0.420162701,0.150144995,0.001947342,0.009185392,DUF2046/,coiled_coil_domain_containing_6,,FALSE,FALSE,FALSE
Spis_XP_022801954_1,136.4394869,0.683355383,0.268994051,0.001948324,0.009188263,Ank_2/Laminin_G_3/Laminin_G_3/Fibrinogen_C/Pentaxin/TLD/F5_F8_type_C/F5_F8_type_C/Laminin_G_3/MAM/TLD/Laminin_G_3/TLD/Laminin_G_3/fn3/fn3/fn3/,Laminin.HG4.31:NA,,FALSE,FALSE,FALSE
Spis_XP_022799589_1,3309.879702,0.916341947,0.387158974,0.001950251,0.009195589,RINGv/,membrane_associated_ring_CH_type_finger_1,,FALSE,FALSE,FALSE
Spis_XP_022793696_1,2601.948905,-0.530240172,0.198246582,0.001955869,0.009220313,Aminotran_1_2/,glutamic_oxaloacetic_transaminase_2,,FALSE,FALSE,FALSE
Spis_XP_022791000_1,5961.600221,0.720422147,0.286964993,0.001956944,0.00922361,Proteasome_A_N/Proteasome/,proteasome_20S_subunit_alpha_6,,FALSE,FALSE,FALSE
Spis_XP_022802876_1,80.13407649,-0.974121259,0.419936864,0.001965149,0.009260512,HVSL/,U6_snRNA_biogenesis_phosphodiesterase_1,,FALSE,FALSE,FALSE
Spis_XP_022798024_1,5.704086494,-1.359940335,0.674173194,0.001965711,0.009261384,7tm_1/,GPCR-rhodopsin.HG18.1:NA,,FALSE,FALSE,FALSE
Spis_XP_022787697_1,123.7357106,0.885623974,0.37110902,0.00196872,0.009273786,PHR/,BTB_domain_containing_2,,FALSE,FALSE,FALSE
Spis_XP_022796005_1,89.6817084,1.130346245,0.514933697,0.001969515,0.009275757,MMR_HSR1/,,,FALSE,FALSE,FALSE
Spis_XP_022783648_1,2136.054844,-0.720904003,0.287504599,0.001972098,0.0092853,SRCR/SRCR/SRCR/SRCR/Lysyl_oxidase/fn2/,fibronectin.HG18.1:like:SORL1:likeclu:4,,FALSE,FALSE,FALSE
Spis_XP_022784180_1,77.31701614,0.73101948,0.292429279,0.001972296,0.0092853,7tm_1/,GPCR-rhodopsin.HG6.34:NA,,FALSE,FALSE,FALSE
Spis_XP_022796852_1,73.93985884,-0.642544981,0.250177088,0.001976095,0.009299709,,,,FALSE,FALSE,FALSE
Spis_XP_022789432_1,206.60913,-0.503277947,0.186443262,0.001976113,0.009299709,GBBH-like_N/TauD/,gamma_butyrobetaine_hydroxylase_1,,FALSE,FALSE,FALSE
Spis_XP_022780476_1,48.17940913,-1.020611281,0.447481942,0.001977831,0.009306018,,Forkhead.like:FOXA1/FOXA2/FOXA3/FOXB1/FOXB2,,TRUE,FALSE,FALSE
Spis_XP_022785189_1,566.8585554,-0.783587471,0.318615432,0.001981211,0.009320139,AWS/SET/WW/SRI/,SET.HG4.1:SETD2,,FALSE,FALSE,FALSE
Spis_XP_022797992_1,4.697033309,-1.537920029,0.820061895,0.001987882,0.009349733,Ion_trans_2/Ion_trans_2/,ion-NaKCa.HG19.3:like:KCNK10:likeclu:0,,FALSE,FALSE,FALSE
Spis_XP_022787302_1,4054.928969,0.405928308,0.144541051,0.001988997,0.009353187,P34-Arc/,actin_related_protein_2_3_complex_subunit_2,,FALSE,FALSE,FALSE
Spis_XP_022802181_1,30.63897012,-1.043167037,0.461584029,0.00199278,0.009369186,SET/,SET.HG1.7:SMYD5,,FALSE,FALSE,FALSE
Spis_XP_022809611_1,50.15155509,-0.711030426,0.28314454,0.001993524,0.009369321,GPS/7tm_2/,GPCR-secretin.HG7.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022789014_1,29.12681867,0.817207225,0.335958415,0.00199357,0.009369321,DED/,,,FALSE,FALSE,FALSE
Spis_XP_022788418_1,389.2803233,-0.721774429,0.288491431,0.002000167,0.00939853,Pep_M12B_propep/Reprolysin/Disintegrin/ADAM_CR/,ADAM_metallopeptidase_domain_12,,FALSE,FALSE,FALSE
Spis_XP_022791530_1,314.3671169,-0.515055499,0.192006361,0.002002698,0.009407091,,centrobin_centriole_duplication_and_spindle_assembly_protein,,FALSE,FALSE,FALSE
Spis_XP_022801900_1,245.3748498,1.436052866,0.736001466,0.002002753,0.009407091,HSP70/,heat_shock_protein_family_A_Hsp70_member_12A,,FALSE,FALSE,FALSE
Spis_XP_022789698_1,165.3730645,-0.731200163,0.29315517,0.002003352,0.009408106,,,,FALSE,FALSE,FALSE
Spis_XP_022799012_1,43.38079683,-0.777793465,0.316236273,0.002004144,0.009408236,Death/,,,FALSE,FALSE,FALSE
Spis_XP_022800755_1,59.79635035,0.543804811,0.204977392,0.002003793,0.009408236,Pkinase_Tyr/,Pkinase.HG1.1:NA,,FALSE,FALSE,FALSE
Spis_XP_022798850_1,198.9114839,0.395323223,0.140264607,0.002005063,0.009410757,TMEM234/,transmembrane_protein_234,,FALSE,FALSE,FALSE
Spis_XP_022787002_1,377.385542,-0.720574389,0.288112564,0.002010459,0.009434283,cobW/,,,FALSE,FALSE,FALSE
Spis_XP_022809897_1,1021.009157,0.958662014,0.41277526,0.002013082,0.009444791,TPR_12/TPR_12/CHAT/,tetratricopeptide_repeat_domain_28,,FALSE,FALSE,FALSE
Spis_XP_022810037_1,25.82241436,0.987874347,0.429748122,0.002018184,0.009466922,TPR_12/TPR_12/TPR_12/TPR_12/TPR_12/,tetratricopeptide repeat protein 28-like,,FALSE,FALSE,FALSE
Spis_XP_022808227_1,456.2785194,-0.610290522,0.235797012,0.002020988,0.00947827,DNA_photolyase/FAD_binding_7/,cryptochrome_circadian_regulator_1,,FALSE,FALSE,FALSE
Spis_XP_022787023_1,5145.075659,0.563735844,0.214347808,0.002025509,0.00949766,YTH/,YTH.HG1.0:YTHDC1,,FALSE,FALSE,FALSE
Spis_XP_022788070_1,4606.041802,0.424623965,0.152742501,0.002027425,0.009504834,SAP/RRM_1/,RRM.HG1.6:SAFB/SAFB2/SLTM,,FALSE,FALSE,FALSE
Spis_XP_022780475_1,8.773954785,-1.523627813,0.811843416,0.00203023,0.009516174,Pkinase/,Pkinase.HG20.16:NA,,FALSE,FALSE,FALSE
Spis_XP_022780508_1,869.5207819,0.274613165,0.093150053,0.002031187,0.009518842,MFS_2/MFS_2/,major_facilitator_superfamily_domain_containing_13A,,FALSE,FALSE,FALSE
Spis_Spis25478_1,6.695888031,-1.389387327,0.701986497,0.002036918,0.009543348,,,,FALSE,FALSE,FALSE
Spis_XP_022798625_1,20.08863645,0.870749394,0.365102037,0.002037192,0.009543348,,coiled-coil domain-containing protein 152-like,,FALSE,FALSE,FALSE
Spis_XP_022804635_1,251.2702141,0.981944057,0.427037273,0.002038954,0.009549789,,,,FALSE,FALSE,FALSE
Spis_XP_022786623_1,8814.450411,0.500896681,0.186145319,0.00204321,0.009567901,ubiquitin/UBA/XPC-binding/UBA/,RAD23_homolog_A_nucleotide_excision_repair_protein,,FALSE,FALSE,FALSE
Spis_XP_022806659_1,1709.319309,0.583648858,0.223861018,0.002050735,0.00960131,,zinc_finger_RNA_binding_protein_2,,FALSE,FALSE,FALSE
Spis_Spis22414_1,10.34153249,-1.198257023,0.564133775,0.002053138,0.009610731,,,,FALSE,FALSE,FALSE
Spis_XP_022798310_1,137.3389674,-0.499659435,0.185712233,0.002053854,0.009612073,EI24/,EI24_autophagy_associated_transmembrane_protein,,FALSE,FALSE,FALSE
Spis_XP_022792815_1,406.8259651,0.348986828,0.121800985,0.002054206,0.009612073,Aminotran_1_2/,aminoadipate_aminotransferase,,FALSE,FALSE,FALSE
Spis_Spis25117_1,38.68452541,0.938117973,0.402581436,0.002056514,0.009621045,,,,FALSE,FALSE,FALSE
Spis_XP_022809751_1,13.26204179,-1.075567757,0.484174391,0.002057394,0.009623333,EGF_CA/,heart_development_protein_with_EGF_like_domains_1,,FALSE,FALSE,FALSE
Spis_XP_022787515_1,3189.959742,0.620397924,0.241126175,0.002060312,0.009635148,,,,FALSE,FALSE,FALSE
Spis_XP_022788856_1,1670.31876,0.478022926,0.176202072,0.002061983,0.009641131,DnaJ/DUF1977/,DnaJ_heat_shock_protein_family_Hsp40_member_B12,,FALSE,FALSE,FALSE
Spis_XP_022786951_1,153.522439,-0.785656469,0.32166666,0.002068769,0.009667733,,cell division cycle-associated protein 3-like,,FALSE,FALSE,FALSE
Spis_XP_022787867_1,234.3276265,-0.524760664,0.197157133,0.002068851,0.009667733,AAA_23/,structural_maintenance_of_chromosomes_5,,FALSE,FALSE,FALSE
Spis_XP_022780305_1,3083.907042,0.354425325,0.124068865,0.002068516,0.009667733,LRR_8/Gelsolin/Gelsolin/Gelsolin/Gelsolin/,FLII_actin_remodeling_protein,,FALSE,FALSE,FALSE
Spis_XP_022777786_1,6.924085838,-1.449353631,0.752692673,0.002071923,0.009680252,CUB/,cubilin,,FALSE,FALSE,FALSE
Spis_XP_022795861_1,58.23988113,-1.103254142,0.502497952,0.002076201,0.009698397,Abhydrolase_1/,epoxide_hydrolase_2,,FALSE,FALSE,FALSE
Spis_XP_022809127_1,1837.854158,1.056411252,0.473196559,0.002079874,0.009713708,CAP_GLY/,CYLD_lysine_63_deubiquitinase,,FALSE,FALSE,FALSE
Spis_Spis17085_1,29.08330076,-0.823872006,0.341546199,0.002080327,0.009713981,,,,FALSE,FALSE,FALSE
Spis_XP_022807347_1,568.6589255,-0.702553148,0.280738389,0.002082837,0.009723856,Alpha-2-MRAP_N/Alpha-2-MRAP_C/,LDL_receptor_related_protein_associated_protein_1,,FALSE,FALSE,FALSE
Spis_XP_022796982_1,5.073773518,-1.715053222,1.021500923,0.002095142,0.00977945,,,,FALSE,FALSE,FALSE
Spis_XP_022789849_1,1025.558337,-0.344956207,0.120495397,0.00209975,0.009799099,Bin3/,methylphosphate_capping_enzyme,,FALSE,FALSE,FALSE
Spis_XP_022794642_1,135.9322767,-0.590092691,0.227563134,0.00210135,0.009802845,Ser_hydrolase/,RB_binding_protein_9_serine_hydrolase,,FALSE,FALSE,FALSE
Spis_XP_022802927_1,349.649683,0.541657365,0.205226523,0.002101267,0.009802845,,,,FALSE,FALSE,FALSE
Spis_XP_022808298_1,8.489964247,-1.184570581,0.5574195,0.002102594,0.009806791,Filamin/,,,FALSE,FALSE,FALSE
Spis_XP_022809615_1,47.56731237,-0.777386207,0.318294236,0.002105291,0.009817508,Kinesin/,kinesin_family_member_20A,,FALSE,FALSE,FALSE
Spis_XP_022808543_1,267.471316,-0.759342814,0.309431618,0.002115958,0.009865383,,,,FALSE,FALSE,FALSE
Spis_XP_022785254_1,45.03894905,-1.17436649,0.551292566,0.002118174,0.009872858,MFS_1_like/,major_facilitator_superfamily_domain_containing_6,,FALSE,FALSE,FALSE
Spis_XP_022789632_1,296.2570186,-0.457480706,0.167741706,0.002118364,0.009872858,Mab-21/,,,FALSE,FALSE,FALSE
Spis_Spis1571_1,1.549947733,-1.806749721,1.216936374,0.002121285,0.0098846,,,,FALSE,FALSE,FALSE
Spis_XP_022810306_1,286.6244071,0.99030256,0.434965783,0.002125667,0.009903144,Pkinase/Ras/,Pkinase.HG56.0:NA,,FALSE,FALSE,FALSE
Spis_XP_022800031_1,1283.354468,-0.658742446,0.260406977,0.002128964,0.009916628,,,,FALSE,FALSE,FALSE
Spis_XP_022806921_1,1365.380581,0.936647935,0.404047405,0.002129474,0.009917127,Cnn_1N/,CDK5 regulatory subunit-associated protein 2-like isoform X1,,FALSE,FALSE,FALSE
Spis_XP_022800771_1,298.2042063,-0.680059841,0.270719472,0.002132009,0.009922765,,PC_esterase_domain_containing_1B,,FALSE,FALSE,FALSE
Spis_XP_022794823_1,272.8614461,0.56821817,0.217831148,0.002132298,0.009922765,HAUS4/,HAUS_augmin_like_complex_subunit_4,,FALSE,FALSE,FALSE
Spis_XP_022799256_1,1067.514291,0.789948049,0.325282753,0.002132117,0.009922765,PH/,Rho_GTPase_activating_protein_25,,FALSE,FALSE,FALSE
Spis_XP_022796438_1,538.8350286,0.866098271,0.365169703,0.002131424,0.009922765,,,,FALSE,FALSE,FALSE
Spis_XP_022793528_1,591.2383827,0.39118741,0.139555354,0.002134051,0.009928851,Ank_2/Ank_2/Ank_4/SOCS_box/,ankyrin_repeat_and_SOCS_box_containing_9,,FALSE,FALSE,FALSE
Spis_XP_022789011_1,6.357633638,1.803445952,1.211220316,0.002134412,0.009928851,7tm_1/,GPCR-rhodopsin.HG34.1:GPR153/GPR162,,FALSE,FALSE,FALSE
Spis_XP_022778947_1,287.1489358,-0.681703239,0.271579017,0.002135701,0.009931089,Kinesin/,kinesin_family_member_C1,,FALSE,FALSE,FALSE
Spis_XP_022786070_1,291.8057193,1.111679998,0.510571446,0.002135657,0.009931089,,sacsin_molecular_chaperone,,FALSE,FALSE,FALSE
Spis_XP_022799635_1,212.9186888,-0.99699453,0.439418369,0.002139517,0.009945076,,,,FALSE,FALSE,FALSE
Spis_XP_022783120_1,96.27528853,-0.672612827,0.267248771,0.002139289,0.009945076,MT-A70/MT-A70/,methyltransferase_like_4,,FALSE,FALSE,FALSE
Spis_XP_022794547_1,4.640582879,1.308260208,0.647675075,0.002141052,0.009950331,Mab-21/,,,FALSE,FALSE,FALSE
Spis_XP_022809851_1,22.19749313,-1.157917575,0.541520263,0.002144752,0.009965645,CS/H_lectin/,NudC_domain_containing_1,,FALSE,FALSE,FALSE
Spis_XP_022781157_1,325.5999464,-0.610165523,0.237617153,0.002147073,0.009972891,F420_oxidored/P5CR_dimer/,pyrroline_5_carboxylate_reductase_2,,FALSE,FALSE,FALSE
Spis_XP_022800289_1,208.1726402,0.519897095,0.195872642,0.002147486,0.009972891,DEAD/Helicase_C/HA2/OB_NTP_bind/,DEAD.HG2.7:DHX40,,FALSE,FALSE,FALSE
Spis_XP_022809971_1,511.7648467,0.573705106,0.220575636,0.002147527,0.009972891,,,,FALSE,FALSE,FALSE
Spis_XP_022780622_1,128.3103737,-0.511353784,0.192032293,0.00214992,0.00998212,BTB_2/Ion_trans/,ion-NaKCa.HG1.6:KCNA1/KCNA10/KCNA2/KCNA3/KCNA4/KCNA5/KCNA6/KCNA7,,FALSE,FALSE,FALSE
Spis_XP_022787245_1,632.4982494,0.41910335,0.151477351,0.002153827,0.009998372,COMM_domain/,COMM_domain_containing_8,,FALSE,FALSE,FALSE
Spis_XP_022808152_1,13.01803664,-1.114460238,0.513261988,0.002155458,0.010004059,,,,FALSE,FALSE,FALSE
Spis_XP_022786716_1,192.7545132,-0.429563185,0.155989962,0.002157704,0.010012593,Pep_deformylase/,peptide_deformylase_mitochondrial,,FALSE,FALSE,FALSE
Spis_XP_022788397_1,8.02307968,1.119992687,0.517060913,0.002159568,0.010019355,,,,FALSE,FALSE,FALSE
Spis_XP_022801818_1,755.3138467,0.528877336,0.200105461,0.002160322,0.010020963,DMTF1,Myb.DMTF1,,TRUE,FALSE,FALSE
Spis_XP_022794343_1,31.507155,-0.886725208,0.377218257,0.002162905,0.010031054,LigB/,,,FALSE,FALSE,FALSE
Spis_XP_022794476_1,73.9408255,1.329446195,0.665096415,0.00216378,0.01003322,,protein PFC0760c-like isoform X7,,FALSE,FALSE,FALSE
Spis_XP_022793442_1,118.6223678,-0.470406779,0.173891584,0.002166337,0.010043184,RPA_interact_N/RPA_interact_M/RPA_interact_C/,RPA_interacting_protein,,FALSE,FALSE,FALSE
Spis_XP_022787653_1,2007.075991,0.233280389,0.078729332,0.002170007,0.010058305,Flavodoxin_1/Radical_SAM/Wyosine_form/,tRNA_yW_synthesizing_protein_1_homolog,,FALSE,FALSE,FALSE
Spis_XP_022783344_1,244.8239938,0.657097893,0.260326261,0.002172048,0.010065867,APOBEC4_like/,,,FALSE,FALSE,FALSE
Spis_XP_022808522_1,452.0440398,0.535357554,0.20321591,0.002173045,0.010068593,,nuclear pore complex protein DDB_G0274915-like,,FALSE,FALSE,FALSE
Spis_XP_022797311_1,5886.403012,0.587232376,0.227230117,0.002173587,0.010069207,Renin_r/,ATPase_H_transporting_accessory_protein_2,,FALSE,FALSE,FALSE
Spis_XP_022784438_1,76.52679349,-0.527915498,0.199851897,0.002176201,0.010079419,Peptidase_C48/,SUMO_peptidase_family_member_NEDD8_specific,,FALSE,FALSE,FALSE
Spis_Spis19723_1,268.6903693,0.776270623,0.319410567,0.002182597,0.010107142,,,,FALSE,FALSE,FALSE
Spis_XP_022780232_1,120.2019552,-0.828483168,0.346481215,0.002183662,0.010110172,ASC/,epithelial-Na.HG3.2:NA,,FALSE,FALSE,FALSE
Spis_XP_022805967_1,390.724476,0.901060112,0.385759132,0.002185644,0.010116593,,,,FALSE,FALSE,FALSE
Spis_Spis858_1,25.44636984,1.212129118,0.580830717,0.002185871,0.010116593,,,,FALSE,FALSE,FALSE
Spis_XP_022786058_1,2.848116289,-1.740992021,1.07983647,0.002188191,0.010125426,Death/,,,FALSE,FALSE,FALSE
Spis_XP_022783309_1,4165.304823,0.593808177,0.230545169,0.00219059,0.010134618,,zinc_finger_SWIM_type_containing_5,,FALSE,FALSE,FALSE
Spis_XP_022793056_1,223.3168035,0.451913694,0.166030553,0.0021958,0.010156814,RdRP/,probable RNA-dependent RNA polymerase 1,,FALSE,FALSE,FALSE
Spis_XP_022781909_1,36.58190955,0.915267868,0.394032654,0.002197449,0.01016253,AlbA_2/,schlafen_family_member_13,,FALSE,FALSE,FALSE
Spis_XP_022782394_1,77.75345216,0.544877877,0.207912089,0.002200158,0.010173146,Ig_3/Ig_3/,hemicentin_1,,FALSE,FALSE,FALSE
Spis_XP_022786204_1,296.0528197,-0.438156964,0.160091595,0.002202458,0.010181869,Rhodanese/DSPc/,serine_threonine_tyrosine_interacting_like_1,,FALSE,FALSE,FALSE
Spis_XP_022803289_1,19.16924507,-0.922562002,0.398381287,0.002205519,0.010192737,,Forkhead.NA,,TRUE,FALSE,FALSE
Spis_XP_022806581_1,718.3488057,-0.463297658,0.171128979,0.002205637,0.010192737,ABC_membrane/ABC_tran/ABC_membrane/ABC_tran/,ATP_binding_cassette_subfamily_C_member_4,,FALSE,FALSE,FALSE
Spis_XP_022805377_1,69.70559116,-0.70136495,0.282482409,0.002209893,0.010210486,EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/hEGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/EGF/,EGF_like_repeats_and_discoidin_domains_3,,FALSE,FALSE,FALSE
Spis_XP_022796674_1,43.76704412,-1.369769367,0.699627726,0.002211842,0.010217572,Ig_3/I-set/Ig_3/Sushi/Sushi/Sushi/Sushi/Pentaxin/,NCam.HG3.3:MFAP3L,,FALSE,FALSE,FALSE
Spis_XP_022782474_1,22.33080893,-1.027942245,0.460793646,0.002213096,0.010221446,AMP-binding/AMP-binding_C/,acyl_CoA_synthetase_family_member_3,,FALSE,FALSE,FALSE
Spis_XP_022801052_1,12391.40203,0.441503948,0.161681819,0.002217833,0.010241403,Plug_translocon/SecY/,SEC61_translocon_subunit_alpha_2,,FALSE,FALSE,FALSE
Spis_XP_022793511_1,131.9156763,-0.6547218,0.25996172,0.002220289,0.01025082,,,,FALSE,FALSE,FALSE
Spis_XP_022799350_1,2066.689923,0.620877244,0.243772775,0.002221226,0.010253221,PAP2/,sphingosine_1_phosphate_phosphatase_1,,FALSE,FALSE,FALSE
Spis_XP_022802248_1,68.72502798,-0.880302557,0.375464584,0.002227779,0.010281541,,,,FALSE,FALSE,FALSE
Spis_XP_022796407_1,376.5827295,0.740579302,0.302414689,0.002234229,0.010309376,Ig_3/,hemicentin_1,,FALSE,FALSE,FALSE
Spis_XP_022790094_1,251.4384121,0.388591152,0.139252569,0.002238949,0.010329219,DNA_methylase/,tRNA_aspartic_acid_methyltransferase_1,,FALSE,FALSE,FALSE
Spis_XP_022803565_1,21.65362855,-0.778561141,0.321818554,0.002240377,0.010333869,MATH/,TNF_receptor_associated_factor_1,,FALSE,FALSE,FALSE
Spis_XP_022783867_1,230.0426408,0.945724833,0.412875393,0.002246743,0.01036129,Trypsin/ShK/,transmembrane_serine_protease_13,,FALSE,FALSE,FALSE
Spis_XP_022797306_1,389.3175783,0.975436248,0.430318921,0.002248238,0.010366244,Peptidase_C2/Calpain_III/C2/,calpain_5,,FALSE,FALSE,FALSE
Spis_XP_022780284_1,953.2181778,0.412629245,0.149549892,0.00225694,0.010404415,SNARE/,syntaxin_8,,FALSE,FALSE,FALSE
Spis_XP_022787365_1,320.2290477,-0.548192587,0.210135974,0.002257657,0.010405772,Ipi1_N/,testis_expressed_10,,FALSE,FALSE,FALSE
Spis_XP_022787831_1,558.9036503,0.972630419,0.429056645,0.002260464,0.010416762,CUB/CUB/cEGF/FXa_inhibition/Zona_pellucida/,uromodulin,,FALSE,FALSE,FALSE
Spis_XP_022805769_1,138.237433,-1.46137801,0.779367051,0.002264125,0.010431675,,acidic leucine-rich nuclear phosphoprotein 32 family member B-like isoform X2,,FALSE,FALSE,FALSE
Spis_XP_022789198_1,6.318894307,1.334898787,0.676114477,0.002266224,0.010439395,Exo_endo_phos_2/,,,FALSE,FALSE,FALSE
Spis_XP_022779885_1,47.17840333,-1.209458109,0.583270989,0.002267642,0.010443972,Sulfotransfer_1/,sulfotransferase_family_1C_member_3,,FALSE,FALSE,FALSE
Spis_XP_022802452_1,1790.945107,0.609961688,0.239274395,0.002269242,0.010447429,ANF_receptor/ANF_receptor/,ANF_receptor.HG9.1:NA,,FALSE,FALSE,FALSE
Spis_Spis23257_1,150.9227338,0.749093398,0.307393514,0.002269208,0.010447429,,,,FALSE,FALSE,FALSE
Spis_XP_022804502_1,122.692082,0.656348984,0.261667677,0.002278141,0.010486435,,,,FALSE,FALSE,FALSE
Spis_Spis24891_1,819.2481009,0.55065265,0.211608943,0.00228531,0.01051747,,,,FALSE,FALSE,FALSE
Spis_XP_022801883_1,298.4832174,1.188601618,0.569518953,0.002285883,0.010518141,,ring_finger_protein_213,,FALSE,FALSE,FALSE
Spis_XP_022784311_1,113.7314224,-0.716500403,0.291357379,0.00228653,0.010519151,,pseudouridine_synthase_10,,FALSE,FALSE,FALSE
Spis_XP_022810230_1,13516.89323,0.646016077,0.256875607,0.002291433,0.010539735,Y_phosphatase/Y_phosphatase/Y_phosphatase/,protein_tyrosine_phosphatase_receptor_type_D,,FALSE,FALSE,FALSE
Spis_XP_022794025_1,1225.201313,-0.824479778,0.346968042,0.002293353,0.010544625,cEGF/FXa_inhibition/cEGF/cEGF/FXa_inhibition/EGF_CA/,growth_arrest_specific_6,,FALSE,FALSE,FALSE
Spis_XP_022797909_1,92.36659361,-0.798518423,0.333290893,0.002293127,0.010544625,DNA_pol3_delta2/,replication_factor_C_subunit_3,,FALSE,FALSE,FALSE
Spis_Spis6459_1,6.523657346,1.182004391,0.56553209,0.002298428,0.010565985,,,,FALSE,FALSE,FALSE
Spis_XP_022796409_1,54.97381112,-1.239761196,0.607083441,0.002305964,0.010598647,,,,FALSE,FALSE,FALSE
Spis_XP_022795808_1,273.7819965,-0.878722807,0.376800308,0.002310991,0.01061977,Peptidase_M1_N/Peptidase_M1/ERAP1_C/,glutamyl_aminopeptidase,,FALSE,FALSE,FALSE
Spis_XP_022796569_1,345.9897156,-1.099164573,0.509988852,0.002311742,0.010621239,Peptidase_M19/,dipeptidase_1,,FALSE,FALSE,FALSE
